C:\Users\Michael\Documents\GitClones\proteoform-suite\Examples\11-01-15_NS_fract4_rep1_2-70-2-10.xlsx
133	-0.00099000
134	-0.00211000
135	-0.00138000
136	-0.00103000
137	-0.00170000
138	-0.00335000
139	-0.00471000
140	-0.00324000
141	-0.00274000
142	-0.00106000
143	-0.00340000
144	-0.00369000
145	-0.00290000
146	-0.00385000
147	-0.00394000
148	-0.00217000
149	-0.00235000
150	-0.00192000
151	-0.00316000
152	-0.00485000
153	-0.00087000
154	-0.00130000
155	-0.00125000
156	-0.00494000
157	-0.00260000
158	-0.00266000
159	-0.00240000
160	-0.00352000
161	-0.00204000
162	-0.00312000
163	-0.00177000
164	-0.00205000
165	-0.00310000
166	-0.00416000
167	-0.00196000
168	-0.00394000
169	-0.00324000
170	-0.00275000
171	-0.00148000
172	-0.00196000
173	-0.00243000
174	-0.00203000
175	-0.00144000
176	-0.00192000
177	-0.00304000
178	-0.00495000
179	-0.00167000
180	-0.00304000
181	-0.00167000
182	-0.00051000
183	-0.00410000
184	-0.00293000
185	-0.00089000
186	-0.00186000
187	-0.00263000
188	-0.00100000
189	-0.00335000
190	-0.00276000
191	-0.00449000
192	-0.00401000
193	-0.00499000
194	-0.00405000
195	-0.00443000
196	-0.00454000
197	-0.00109000
198	-0.00221000
199	-0.00112000
200	-0.00353000
201	-0.00257000
202	-0.00322000
203	-0.00310000
204	-0.00143000
205	-0.00223000
206	-0.00130000
207	-0.00410000
208	-0.00212000
209	-0.00418000
210	-0.00013000
211	-0.00311000
212	-0.00216000
213	-0.00427000
214	-0.00142000
215	-0.00211000
216	-0.00356000
217	-0.00010000
218	-0.00207000
219	-0.00010000
220	-0.00404000
221	-0.00196000
222	-0.00142000
223	-0.00215000
224	-0.00255000
225	-0.00061000
226	-0.00091000
227	-0.00412000
228	-0.00177000
229	-0.00384000
230	-0.00199000
231	-0.00459000
232	-0.00009000
233	-0.00321000
234	-0.00010000
235	-0.00114000
236	-0.00440000
237	-0.00313000
238	-0.00306000
239	-0.00474000
240	-0.00281000
241	-0.00315000
242	-0.00463000
243	-0.00311000
244	-0.00238000
245	-0.00436000
246	-0.00129000
247	-0.00405000
248	-0.00428000
249	-0.00115000
250	-0.00304000
251	-0.00381000
252	-0.00138000
253	-0.00051000
254	-0.00451000
255	-0.00402000
256	-0.00318000
257	-0.00395000
258	-0.00032000
259	-0.00470000
260	-0.00179000
261	-0.00431000
262	-0.00045000
263	-0.00402000
264	-0.00478000
265	-0.00103000
266	-0.00247000
267	-0.00436000
268	-0.00389000
269	-0.00150000
270	-0.00409000
271	-0.00197000
272	-0.00197000
273	-0.00445000
274	-0.00404000
275	-0.00314000
276	-0.00004000
277	-0.00115000
278	-0.00301000
279	-0.00294000
280	-0.00200000
281	-0.00482000
282	-0.00283000
283	-0.00346000
284	-0.00406000
285	-0.00261000
286	-0.00330000
287	-0.00208000
288	-0.00014000
289	-0.00434000
290	-0.00264000
291	-0.00428000
292	-0.00498000
293	-0.00320000
294	-0.00369000
295	-0.00029000
296	-0.00045000
297	-0.00126000
298	-0.00006000
299	-0.00419000
300	-0.00197000
301	-0.00475000
302	-0.00140000
303	-0.00450000
304	-0.00257000
305	-0.00137000
306	-0.00391000
307	-0.00398000
308	-0.00205000
309	-0.00214000
310	-0.00312000
311	-0.00498000
312	-0.00204000
313	-0.00460000
314	-0.00436000
315	-0.00107000
316	-0.00411000
317	-0.00411000
318	-0.00071000
319	-0.00388000
320	-0.00488000
321	-0.00028000
322	-0.00311000
323	-0.00486000
324	-0.00361000
325	-0.00043000
326	-0.00243000
327	-0.00092000
328	-0.00120000
329	-0.00187000
330	-0.00351000
331	-0.00354000
332	-0.00487000
333	-0.00456000
334	-0.00066000
335	-0.00312000
336	-0.00004000
337	-0.00421000
338	-0.00116000
339	-0.00335000
340	-0.00287000
341	-0.00390000
342	-0.00174000
343	-0.00496000
344	-0.00315000
345	-0.00200000
346	-0.00453000
347	-0.00008000
348	-0.00045000
349	-0.00128000
350	-0.00020000
351	-0.00345000
352	-0.00425000
353	-0.00181000
354	-0.00338000
355	-0.00452000
356	-0.00476000
357	-0.00345000
358	-0.00294000
359	-0.00496000
360	-0.00403000
361	-0.00348000
362	-0.00189000
363	-0.00128000
364	-0.00416000
365	-0.00171000
366	-0.00091000
367	-0.00314000
368	-0.00262000
369	-0.00370000
370	-0.00233000
371	-0.00404000
372	-0.00149000
373	-0.00485000
374	-0.00467000
375	-0.00131000
376	-0.00379000
377	-0.00079000
378	-0.00353000
379	-0.00413000
380	-0.00324000
381	-0.00381000
382	-0.00396000
383	-0.00370000
384	-0.00345000
385	-0.00234000
386	0.00000000
387	-0.00469000
388	-0.00082000
389	-0.00356000
390	-0.00198000
391	-0.00086000
392	-0.00331000
393	-0.00239000
394	-0.00453000
395	-0.00236000
396	-0.00082000
397	-0.00448000
398	-0.00007000
399	-0.00157000
400	-0.00156000
401	-0.00038000
402	-0.00267000
403	-0.00422000
404	-0.00096000
405	-0.00491000
406	-0.00035000
407	-0.00056000
408	-0.00204000
409	-0.00201000
410	-0.00269000
411	-0.00085000
412	-0.00073000
413	-0.00485000
414	-0.00212000
415	-0.00421000
416	-0.00260000
417	-0.00109000
418	-0.00364000
419	-0.00172000
420	-0.00360000
421	-0.00483000
422	-0.00046000
423	-0.00217000
424	-0.00340000
425	-0.00409000
426	-0.00169000
427	-0.00020000
428	-0.00486000
429	-0.00080000
430	-0.00115000
431	-0.00301000
432	-0.00172000
433	-0.00155000
434	-0.00372000
435	-0.00469000
436	-0.00220000
437	-0.00339000
438	-0.00470000
439	-0.00395000
440	-0.00106000
441	0.00000000
442	-0.00341000
443	-0.00030000
444	-0.00493000
445	-0.00085000
446	-0.00495000
447	-0.00010000
448	-0.00023000
449	-0.00340000
450	-0.00260000
451	-0.00165000
452	-0.00363000
453	-0.00206000
454	-0.00049000
455	-0.00024000
456	-0.00249000
457	-0.00465000
458	-0.00051000
459	-0.00006000
460	-0.00295000
461	-0.00319000
462	-0.00145000
463	-0.00032000
464	-0.00112000
465	-0.00466000
466	-0.00217000
467	-0.00209000
468	-0.00292000
469	-0.00192000
470	-0.00326000
471	-0.00275000
472	-0.00305000
473	-0.00238000
474	-0.00284000
475	-0.00492000
476	-0.00347000
477	-0.00325000
478	-0.00112000
479	-0.00332000
480	-0.00450000
481	-0.00273000
482	-0.00313000
483	-0.00168000
484	-0.00161000
485	-0.00499000
486	-0.00101000
487	-0.00254000
488	-0.00382000
489	-0.00095000
490	-0.00451000
491	-0.00129000
492	-0.00440000
493	-0.00417000
494	-0.00186000
495	-0.00297000
496	-0.00198000
497	-0.00335000
498	-0.00175000
499	-0.00186000
500	-0.00449000
501	-0.00177000
502	-0.00013000
503	-0.00217000
504	-0.00148000
505	-0.00484000
506	-0.00082000
507	-0.00152000
508	-0.00054000
509	-0.00344000
510	-0.00076000
511	-0.00017000
512	-0.00222000
513	-0.00221000
514	-0.00154000
515	-0.00055000
516	-0.00076000
517	-0.00079000
518	-0.00270000
519	-0.00303000
520	-0.00212000
521	-0.00112000
522	-0.00230000
523	-0.00155000
524	-0.00059000
525	-0.00452000
526	-0.00041000
527	-0.00468000
528	-0.00356000
529	-0.00007000
530	-0.00249000
531	-0.00130000
532	-0.00074000
533	-0.00211000
534	-0.00197000
535	-0.00142000
536	-0.00456000
537	-0.00352000
538	-0.00045000
539	-0.00459000
540	-0.00303000
541	-0.00407000
542	-0.00074000
543	-0.00293000
544	-0.00335000
545	-0.00428000
546	-0.00316000
547	-0.00371000
548	-0.00404000
549	-0.00469000
550	-0.00054000
551	-0.00320000
552	-0.00203000
553	-0.00342000
554	-0.00185000
555	-0.00046000
556	-0.00059000
557	-0.00190000
558	-0.00245000
559	-0.00096000
560	-0.00436000
561	-0.00006000
562	-0.00430000
563	-0.00139000
564	-0.00208000
565	-0.00182000
566	-0.00330000
567	-0.00073000
568	-0.00401000
569	-0.00447000
570	-0.00244000
571	-0.00158000
572	-0.00413000
573	-0.00314000
574	-0.00145000
575	-0.00186000
576	-0.00102000
577	-0.00417000
578	-0.00417000
579	-0.00298000
580	-0.00329000
581	-0.00118000
582	-0.00024000
583	-0.00107000
584	-0.00201000
585	-0.00133000
586	-0.00352000
587	-0.00140000
588	-0.00108000
589	-0.00003000
590	-0.00248000
591	-0.00313000
592	-0.00011000
593	-0.00233000
594	-0.00016000
595	-0.00438000
596	-0.00297000
597	-0.00447000
598	-0.00198000
599	-0.00119000
600	-0.00019000
601	-0.00231000
602	-0.00304000
603	-0.00180000
604	-0.00294000
605	-0.00143000
606	-0.00089000
607	-0.00496000
608	-0.00118000
609	-0.00114000
610	-0.00351000
611	-0.00006000
612	-0.00092000
613	-0.00378000
614	-0.00193000
615	-0.00278000
616	-0.00386000
617	-0.00056000
618	-0.00464000
619	-0.00477000
620	-0.00264000
621	-0.00214000
622	-0.00300000
623	-0.00477000
624	-0.00089000
625	-0.00184000
626	-0.00182000
627	-0.00205000
628	-0.00310000
629	-0.00415000
630	-0.00384000
631	0.00000000
632	-0.00453000
633	-0.00021000
634	-0.00150000
635	-0.00344000
636	-0.00186000
637	-0.00270000
638	-0.00090000
639	-0.00380000
640	-0.00250000
641	-0.00146000
642	-0.00431000
643	-0.00326000
644	-0.00248000
645	-0.00418000
646	-0.00198000
647	-0.00127000
648	-0.00491000
649	-0.00211000
650	-0.00035000
651	-0.00219000
652	-0.00439000
653	-0.00468000
654	-0.00225000
655	-0.00411000
656	-0.00462000
657	-0.00457000
658	-0.00081000
659	-0.00003000
660	-0.00457000
661	-0.00109000
662	-0.00168000
663	-0.00447000
664	-0.00169000
665	-0.00342000
666	-0.00306000
667	-0.00432000
668	-0.00098000
669	-0.00468000
670	-0.00250000
671	-0.00335000
672	-0.00416000
673	-0.00360000
674	-0.00486000
675	-0.00060000
676	-0.00002000
677	-0.00310000
678	-0.00247000
679	-0.00314000
680	-0.00076000
681	-0.00440000
682	-0.00256000
683	-0.00468000
684	-0.00413000
685	-0.00001000
686	-0.00441000
687	-0.00020000
688	-0.00461000
689	-0.00097000
690	-0.00087000
691	-0.00188000
692	-0.00016000
693	-0.00043000
694	-0.00472000
695	-0.00411000
696	-0.00196000
697	-0.00290000
698	-0.00007000
699	-0.00487000
700	-0.00419000
701	-0.00132000
702	-0.00172000
703	-0.00144000
704	-0.00233000
705	-0.00070000
706	-0.00230000
707	-0.00459000
708	-0.00432000
709	-0.00462000
710	-0.00498000
711	-0.00367000
712	-0.00350000
713	-0.00045000
714	-0.00434000
715	-0.00436000
716	-0.00206000
717	-0.00487000
718	-0.00376000
719	-0.00111000
720	-0.00051000
721	-0.00178000
722	-0.00345000
723	-0.00477000
724	-0.00354000
725	-0.00066000
726	-0.00162000
727	-0.00145000
728	-0.00090000
729	-0.00479000
730	-0.00368000
731	-0.00161000
732	-0.00298000
733	-0.00147000
734	-0.00451000
735	-0.00070000
736	-0.00468000
737	-0.00037000
738	-0.00108000
739	-0.00235000
740	-0.00163000
741	-0.00197000
742	-0.00151000
743	-0.00072000
744	-0.00362000
745	-0.00311000
746	-0.00107000
747	-0.00194000
748	-0.00168000
749	-0.00128000
750	-0.00364000
751	-0.00358000
752	-0.00231000
753	-0.00415000
754	-0.00126000
755	-0.00042000
756	-0.00098000
757	-0.00171000
758	-0.00026000
759	-0.00071000
760	-0.00205000
761	-0.00010000
762	-0.00236000
763	0.00000000
764	-0.00065000
765	-0.00307000
766	-0.00263000
767	-0.00328000
